Demand for PJM Interconnection LLC (PJM) American Electric Power zone hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3390296&sdid=EBA.PJM-AEP.D.H
19:27:58 GMT-0500 (Central Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.PJM-AEP.D.H megawatthours
08/6/2020 06H,11793
08/6/2020 05H,12368
08/6/2020 04H,13232
08/6/2020 03H,14309
08/6/2020 02H,15265
08/6/2020 01H,15593
08/6/2020 00H,16278
08/5/2020 23H,16950
08/5/2020 22H,17198
08/5/2020 21H,17099
08/5/2020 20H,16986
08/5/2020 19H,16704
08/5/2020 18H,16351
08/5/2020 17H,15798
08/5/2020 16H,15074
08/5/2020 15H,14476
08/5/2020 14H,13736
08/5/2020 13H,13127
08/5/2020 12H,12529
08/5/2020 11H,11979
08/5/2020 10H,11469
08/5/2020 09H,11157
08/5/2020 08H,11169
08/5/2020 07H,11329
08/5/2020 06H,11733
08/5/2020 05H,12287
08/5/2020 04H,13132
08/5/2020 03H,14234
08/5/2020 02H,15250
08/5/2020 01H,15557
08/5/2020 00H,16087
08/4/2020 23H,16812
08/4/2020 22H,17158
08/4/2020 21H,17183
08/4/2020 20H,17067
08/4/2020 19H,16918
08/4/2020 18H,16646
08/4/2020 17H,16149
08/4/2020 16H,15608
08/4/2020 15H,15078
08/4/2020 14H,14436
08/4/2020 13H,13936
08/4/2020 12H,13333
08/4/2020 11H,12809
08/4/2020 10H,12102
08/4/2020 09H,11696
08/4/2020 08H,11578
08/4/2020 07H,11846
08/4/2020 06H,12261
08/4/2020 05H,12757
08/4/2020 04H,13511
08/4/2020 03H,14597
08/4/2020 02H,15547
08/4/2020 01H,15953
08/4/2020 00H,16279
08/3/2020 23H,16982
08/3/2020 22H,17468
08/3/2020 21H,17592
08/3/2020 20H,17574
08/3/2020 19H,17520
08/3/2020 18H,17481
08/3/2020 17H,17139
08/3/2020 16H,16437
08/3/2020 15H,15543
08/3/2020 14H,14701
08/3/2020 13H,13922
08/3/2020 12H,13132
08/3/2020 11H,12551
08/3/2020 10H,11779
08/3/2020 09H,11289
08/3/2020 08H,11228
08/3/2020 07H,11412
08/3/2020 06H,11707
08/3/2020 05H,12195
08/2/2020 04H,13787
08/2/2020 03H,14816
08/2/2020 02H,15591
08/2/2020 01H,15904
08/2/2020 00H,16458
08/1/2020 23H,17041
08/1/2020 22H,17348
08/1/2020 21H,17346
08/1/2020 20H,17020
08/1/2020 19H,16671
08/1/2020 18H,16167
08/1/2020 17H,15567
08/1/2020 16H,14949
08/1/2020 15H,14311
08/1/2020 14H,13566
08/1/2020 13H,12853
08/1/2020 12H,12268
08/1/2020 11H,12017
08/1/2020 10H,11798
08/1/2020 09H,11776
08/1/2020 08H,11845
08/1/2020 07H,12186
08/1/2020 06H,12614
08/1/2020 05H,13289
08/1/2020 04H,14160
08/1/2020 03H,15446
08/1/2020 02H,16482
08/1/2020 01H,17028
08/1/2020 00H,17705
07/31/2020 23H,18518
07/31/2020 22H,18910
07/31/2020 21H,18999
07/31/2020 20H,18800
07/31/2020 19H,18451
07/31/2020 18H,18015
07/31/2020 17H,17462
07/31/2020 16H,16680
07/31/2020 15H,15965
07/31/2020 14H,15219
07/31/2020 13H,14558
07/31/2020 12H,13723
07/31/2020 11H,13191
07/31/2020 10H,12641
07/31/2020 09H,12365
07/31/2020 08H,12347
07/31/2020 07H,12542
07/31/2020 06H,12906
07/31/2020 05H,13510
07/31/2020 04H,14306
07/31/2020 03H,15257
07/31/2020 02H,16102
07/31/2020 01H,16520
07/31/2020 00H,16939
07/30/2020 23H,17524
07/30/2020 22H,17964
07/30/2020 21H,18218
07/30/2020 20H,18450
07/30/2020 19H,18659
07/30/2020 18H,18724
07/30/2020 17H,18418
07/30/2020 16H,17839
07/30/2020 15H,16952
07/30/2020 14H,15978
07/30/2020 13H,15133
07/30/2020 12H,14355
07/30/2020 11H,13653
07/30/2020 10H,13174
07/30/2020 09H,12885
07/30/2020 08H,13012
07/30/2020 07H,13298
07/30/2020 06H,13946
07/30/2020 05H,14779
07/30/2020 04H,15929
07/30/2020 03H,17255
07/30/2020 02H,18500
07/30/2020 01H,19113
07/30/2020 00H,20021
07/29/2020 23H,20716
07/29/2020 22H,20691
07/29/2020 21H,20642
07/29/2020 20H,20475
07/29/2020 19H,20099
07/29/2020 18H,19990
07/29/2020 17H,19123
07/29/2020 16H,18114
07/29/2020 15H,17116
07/29/2020 14H,15928
07/29/2020 13H,14815
07/29/2020 12H,13916
07/29/2020 11H,13222
07/29/2020 10H,12618
07/29/2020 09H,12431
07/29/2020 08H,12432
07/29/2020 07H,12713
07/29/2020 06H,13222
07/29/2020 05H,14043
07/29/2020 04H,15104
07/29/2020 03H,16376
07/29/2020 02H,17605
07/29/2020 01H,18340
07/29/2020 00H,19130
07/28/2020 23H,19675
07/28/2020 22H,19642
07/28/2020 21H,19523
07/28/2020 20H,19472
07/28/2020 19H,19482
07/28/2020 18H,19301
07/28/2020 17H,18848
07/28/2020 16H,18171
07/28/2020 15H,17247
07/28/2020 14H,16267
07/28/2020 13H,15354
07/28/2020 12H,14521
07/28/2020 11H,13848
07/28/2020 10H,13221
07/28/2020 09H,12821
07/28/2020 08H,12816
07/28/2020 07H,13070
07/28/2020 06H,13599
07/28/2020 05H,14368
07/28/2020 04H,15291
07/28/2020 03H,16522
07/28/2020 02H,17611
07/28/2020 01H,18411
07/28/2020 00H,19125
07/27/2020 23H,19910
07/27/2020 22H,20216
07/27/2020 21H,20731
07/27/2020 20H,21028
07/27/2020 19H,21035
07/27/2020 18H,20937
07/27/2020 17H,20602
07/27/2020 16H,19804
07/27/2020 15H,18822
07/27/2020 14H,17645
07/27/2020 13H,16334
07/27/2020 12H,15099
07/27/2020 11H,14236
07/27/2020 10H,13717
07/27/2020 09H,13346
07/27/2020 08H,13320
07/27/2020 07H,13571
07/27/2020 06H,14113
07/27/2020 05H,14878
07/27/2020 04H,15947
07/27/2020 03H,17200
07/27/2020 02H,18200
07/27/2020 01H,18772
07/27/2020 00H,19601
07/26/2020 23H,20063
07/26/2020 22H,20332
07/26/2020 21H,20097
07/26/2020 20H,19628
07/26/2020 19H,19192
07/26/2020 18H,18687
07/26/2020 17H,17889
07/26/2020 16H,16853
07/26/2020 15H,15613
07/26/2020 14H,14183
07/26/2020 13H,12759
07/26/2020 12H,11612
07/26/2020 11H,11302
07/26/2020 10H,11317
07/26/2020 09H,11479
07/26/2020 08H,11750
07/26/2020 07H,12230
07/26/2020 06H,12802
07/26/2020 05H,13692
07/26/2020 04H,14751
07/26/2020 03H,16100
07/26/2020 02H,17189
07/26/2020 01H,17934
07/26/2020 00H,18813
07/25/2020 23H,19426
07/25/2020 22H,19706
07/25/2020 21H,19574
07/25/2020 20H,19175
07/25/2020 19H,18778
07/25/2020 18H,18271
07/25/2020 17H,17678
07/25/2020 16H,16759
07/25/2020 15H,15516
07/25/2020 14H,14262
07/25/2020 13H,13031
07/25/2020 12H,12041
07/25/2020 11H,11614
07/25/2020 10H,11634
07/25/2020 09H,11652
07/25/2020 08H,11893
07/25/2020 07H,12296
07/25/2020 06H,12870
07/25/2020 05H,13685
07/25/2020 04H,14902
07/25/2020 03H,16234
07/25/2020 02H,17391
07/25/2020 01H,17954
07/25/2020 00H,18862
07/24/2020 23H,19556
07/24/2020 22H,20028
07/24/2020 21H,20066
07/24/2020 20H,19829
07/24/2020 19H,19488
07/24/2020 18H,18876
07/24/2020 17H,18132
07/24/2020 16H,17248
07/24/2020 15H,16331
07/24/2020 14H,15483
07/24/2020 13H,14666
07/24/2020 12H,13834
07/24/2020 11H,13139
07/24/2020 10H,12696
07/24/2020 09H,12282
07/24/2020 08H,12363
07/24/2020 07H,12617
07/24/2020 06H,13074
07/24/2020 05H,13837
07/24/2020 04H,14865
07/24/2020 03H,16033
07/24/2020 02H,16940
07/24/2020 01H,17460
07/24/2020 00H,18014
07/23/2020 23H,18586
07/23/2020 22H,18959
07/23/2020 21H,19143
07/23/2020 20H,19177
07/23/2020 19H,18997
07/23/2020 18H,18616
07/23/2020 17H,18114
07/23/2020 16H,17533
07/23/2020 15H,16800
07/23/2020 14H,16059
07/23/2020 13H,15359
07/23/2020 12H,14564
07/23/2020 11H,13856
07/23/2020 10H,13154
07/23/2020 09H,12831
07/23/2020 08H,12845
07/23/2020 07H,13120
07/23/2020 06H,13520
07/23/2020 05H,14322
07/23/2020 04H,15287
07/23/2020 03H,16571
07/23/2020 02H,17454
07/23/2020 01H,17860
07/23/2020 00H,18525
07/22/2020 23H,19001
07/22/2020 22H,19514
07/22/2020 21H,19437
07/22/2020 20H,19498
07/22/2020 19H,19384
07/22/2020 18H,19012
07/22/2020 17H,18394
07/22/2020 16H,17674
07/22/2020 15H,16959
07/22/2020 14H,16102
07/22/2020 13H,15349
07/22/2020 12H,14704
07/22/2020 11H,14115
07/22/2020 10H,13417
07/22/2020 09H,13109
07/22/2020 08H,13233
07/22/2020 07H,13516
07/22/2020 06H,13902
07/22/2020 05H,14772
07/22/2020 04H,15939
07/22/2020 03H,17174
07/22/2020 02H,18375
07/22/2020 01H,18895
07/22/2020 00H,19626
07/21/2020 23H,20184
07/21/2020 22H,20147
07/21/2020 21H,20499
07/21/2020 20H,20603
07/21/2020 19H,20730
07/21/2020 18H,20498
07/21/2020 17H,19785
07/21/2020 16H,18758
07/21/2020 15H,17670
07/21/2020 14H,16403
07/21/2020 13H,15400
07/21/2020 12H,14555
07/21/2020 11H,13926
07/21/2020 10H,13342
07/21/2020 09H,13001
07/21/2020 08H,13100
07/21/2020 07H,13430
07/21/2020 06H,13945
07/21/2020 05H,14778
07/21/2020 04H,15891
07/21/2020 03H,17243
07/21/2020 02H,18403
07/21/2020 01H,18978
07/21/2020 00H,19760
07/20/2020 23H,20399
07/20/2020 22H,20406
07/20/2020 21H,20669
07/20/2020 20H,20649
07/20/2020 19H,20691
07/20/2020 18H,20390
07/20/2020 17H,19879
07/20/2020 16H,19052
07/20/2020 15H,17977
07/20/2020 14H,16756
07/20/2020 13H,15737
07/20/2020 12H,14781
07/20/2020 11H,13875
07/20/2020 10H,13348
07/20/2020 09H,12939
07/20/2020 08H,12956
07/20/2020 07H,13138
07/20/2020 06H,13588
07/20/2020 05H,14234
07/20/2020 04H,15146
07/20/2020 03H,16290
07/20/2020 02H,17147
07/20/2020 01H,17678
07/20/2020 00H,18264
07/19/2020 23H,19025
07/19/2020 22H,19521
07/19/2020 21H,19820
07/19/2020 20H,19822
07/19/2020 19H,19686
07/19/2020 18H,19482
07/19/2020 17H,19036
07/19/2020 16H,18216
07/19/2020 15H,17179
07/19/2020 14H,15770
07/19/2020 13H,14316
07/19/2020 12H,12991
07/19/2020 11H,12549
07/19/2020 10H,12658
07/19/2020 09H,12678
07/19/2020 08H,13103
07/19/2020 07H,13574
07/19/2020 06H,14263
07/19/2020 05H,15065
07/19/2020 04H,16211
07/19/2020 03H,17383
07/19/2020 02H,18453
07/19/2020 01H,19009
07/19/2020 00H,19802
07/18/2020 23H,20457
07/18/2020 22H,20664
07/18/2020 21H,20507
07/18/2020 20H,20299
07/18/2020 19H,19898
07/18/2020 18H,19333
07/18/2020 17H,18560
07/18/2020 16H,17647
07/18/2020 15H,16329
07/18/2020 14H,14779
07/18/2020 13H,13441
07/18/2020 12H,12444
07/18/2020 11H,11975
07/18/2020 10H,11985
07/18/2020 09H,11979
07/18/2020 08H,12156
07/18/2020 07H,12655
07/18/2020 06H,13279
07/18/2020 05H,14036
07/18/2020 04H,15311
07/18/2020 03H,16748
07/18/2020 02H,17849
07/18/2020 01H,18771
07/18/2020 00H,19694
07/17/2020 23H,20210
07/17/2020 22H,20380
07/17/2020 21H,20597
07/17/2020 20H,20494
07/17/2020 19H,20300
07/17/2020 18H,19965
07/17/2020 17H,19284
07/17/2020 16H,18366
07/17/2020 15H,17299
07/17/2020 14H,16053
07/17/2020 13H,15175
07/17/2020 12H,14314
07/17/2020 11H,13619
07/17/2020 10H,13134
07/17/2020 09H,12771
07/17/2020 08H,12813
07/17/2020 07H,13432
07/17/2020 06H,13949
07/17/2020 05H,14725
07/17/2020 04H,15871
07/17/2020 03H,17149
07/17/2020 02H,18284
07/17/2020 01H,18794
07/17/2020 00H,19557
07/16/2020 23H,19938
07/16/2020 22H,20265
07/16/2020 21H,20283
07/16/2020 20H,20220
07/16/2020 19H,20116
07/16/2020 18H,19715
07/16/2020 17H,19000
07/16/2020 16H,18406
07/16/2020 15H,17290
07/16/2020 14H,16418
07/16/2020 13H,15568
07/16/2020 12H,14698
07/16/2020 11H,14062
07/16/2020 10H,13544
07/16/2020 09H,13103
07/16/2020 08H,13205
07/16/2020 07H,13569
07/16/2020 06H,14130
07/16/2020 05H,14907
07/16/2020 04H,15952
07/16/2020 03H,17404
07/16/2020 02H,18490
07/16/2020 01H,19178
07/16/2020 00H,19959
07/15/2020 23H,20644
07/15/2020 22H,20886
07/15/2020 21H,20771
07/15/2020 20H,20736
07/15/2020 19H,20428
07/15/2020 18H,20008
07/15/2020 17H,19220
07/15/2020 16H,18093
07/15/2020 15H,16927
07/15/2020 14H,15687
07/15/2020 13H,14474
07/15/2020 12H,13457
07/15/2020 11H,12627
07/15/2020 10H,12313
07/15/2020 09H,12078
07/15/2020 08H,11998
07/15/2020 07H,12339
07/15/2020 06H,12873
07/15/2020 05H,13792
07/15/2020 04H,14851
07/15/2020 03H,16286
07/15/2020 02H,17492
07/15/2020 01H,18140
07/15/2020 00H,19071
07/14/2020 23H,19750
07/14/2020 22H,19937
07/14/2020 21H,19814
07/14/2020 20H,19488
07/14/2020 19H,19262
07/14/2020 18H,18683
07/14/2020 17H,18111
07/14/2020 16H,17155
07/14/2020 15H,16003
07/14/2020 14H,15150
07/14/2020 13H,14133
07/14/2020 12H,13217
07/14/2020 11H,12467
07/14/2020 10H,12017
07/14/2020 09H,11661
07/14/2020 08H,11751
07/14/2020 07H,11977
07/14/2020 06H,12414
07/14/2020 05H,13405
07/14/2020 04H,14448
07/14/2020 03H,15706
07/14/2020 02H,16848
07/14/2020 01H,17540
07/14/2020 00H,18496
07/13/2020 23H,19021
07/13/2020 22H,19138
07/13/2020 21H,19145
07/13/2020 20H,18853
07/13/2020 19H,18577
07/13/2020 18H,18138
07/13/2020 17H,17577
07/13/2020 16H,16792
07/13/2020 15H,15945
07/13/2020 14H,14899
07/13/2020 13H,14035
07/13/2020 12H,13187
07/13/2020 11H,12284
07/13/2020 10H,11879
07/13/2020 09H,11381
07/13/2020 08H,11325
07/13/2020 07H,11493
07/13/2020 06H,11793
07/13/2020 05H,12476
07/13/2020 04H,13327
07/13/2020 03H,14296
07/13/2020 02H,15043
07/13/2020 01H,15489
07/13/2020 00H,16098
07/12/2020 23H,16501
07/12/2020 22H,16759
07/12/2020 21H,16709
07/12/2020 20H,16346
07/12/2020 19H,16020
07/12/2020 18H,15662
07/12/2020 17H,15209
07/12/2020 16H,14489
07/12/2020 15H,13744
07/12/2020 14H,12752
07/12/2020 13H,11872
07/12/2020 12H,11076
07/12/2020 11H,10731
07/12/2020 10H,10800
07/12/2020 09H,10959
07/12/2020 08H,11208
07/12/2020 07H,11634
07/12/2020 06H,12080
07/12/2020 05H,12877
07/12/2020 04H,13829
07/12/2020 03H,15074
07/12/2020 02H,15914
07/12/2020 01H,16552
07/12/2020 00H,17446
07/11/2020 23H,17969
07/11/2020 22H,18180
07/11/2020 21H,18117
07/11/2020 20H,17739
07/11/2020 19H,17349
07/11/2020 18H,16926
07/11/2020 17H,16373
07/11/2020 16H,15823
07/11/2020 15H,14975
07/11/2020 14H,14056
07/11/2020 13H,13099
07/11/2020 12H,12218
07/11/2020 11H,11752
07/11/2020 10H,11697
07/11/2020 09H,11638
07/11/2020 08H,11941
07/11/2020 07H,12203
07/11/2020 06H,12788
07/11/2020 05H,13612
07/11/2020 04H,14637
07/11/2020 03H,15695
07/11/2020 02H,16676
07/11/2020 01H,17052
07/11/2020 00H,17857
07/10/2020 23H,18417
07/10/2020 22H,18750
07/10/2020 21H,19240
07/10/2020 20H,19912
07/10/2020 19H,20144
07/10/2020 18H,20214
07/10/2020 17H,20013
07/10/2020 16H,19558
07/10/2020 15H,18647
07/10/2020 14H,17393
07/10/2020 13H,16145
07/10/2020 12H,14985
07/10/2020 11H,14170
07/10/2020 10H,13627
07/10/2020 09H,13474
07/10/2020 08H,13656
07/10/2020 07H,14200
07/10/2020 06H,14803
07/10/2020 05H,15762
07/10/2020 04H,17042
07/10/2020 03H,18427
07/10/2020 02H,19609
07/10/2020 01H,20268
07/10/2020 00H,20972
07/9/2020 23H,21397
07/9/2020 22H,21623
07/9/2020 21H,21727
07/9/2020 20H,21707
07/9/2020 19H,21553
07/9/2020 18H,21188
07/9/2020 17H,20742
07/9/2020 16H,19781
07/9/2020 15H,18619
07/9/2020 14H,17228
07/9/2020 13H,15799
07/9/2020 12H,14673
07/9/2020 11H,13601
07/9/2020 10H,13226
07/9/2020 09H,12942
07/9/2020 08H,13109
07/9/2020 07H,13527
07/9/2020 06H,14130
07/9/2020 05H,15047
07/9/2020 04H,16295
07/9/2020 03H,17685
07/9/2020 02H,18840
07/9/2020 01H,19358
07/9/2020 00H,20227
07/8/2020 23H,20598
07/8/2020 22H,20742
07/8/2020 21H,20834
07/8/2020 20H,20790
07/8/2020 19H,20833
07/8/2020 18H,20620
07/8/2020 17H,20043
07/8/2020 16H,18942
07/8/2020 15H,17851
07/8/2020 14H,16537
07/8/2020 13H,15397
07/8/2020 12H,14349
07/8/2020 11H,13494
07/8/2020 10H,13028
07/8/2020 09H,12689
07/8/2020 08H,12725
07/8/2020 07H,13034
07/8/2020 06H,13600
07/8/2020 05H,14402
07/8/2020 04H,15404
07/8/2020 03H,16682
07/8/2020 02H,17698
07/8/2020 01H,18292
07/8/2020 00H,19025
07/7/2020 23H,19609
07/7/2020 22H,19986
07/7/2020 21H,20648
07/7/2020 20H,20992
07/7/2020 19H,21175
07/7/2020 18H,21234
07/7/2020 17H,20655
07/7/2020 16H,19597
07/7/2020 15H,18360
07/7/2020 14H,17055
07/7/2020 13H,15751
07/7/2020 12H,14570
07/7/2020 11H,13732
07/7/2020 10H,13374
07/7/2020 09H,13062
07/7/2020 08H,13244
07/7/2020 07H,13570
07/7/2020 06H,14190
07/7/2020 05H,15079
07/7/2020 04H,16349
07/7/2020 03H,17715
07/7/2020 02H,18932
07/7/2020 01H,19660
07/7/2020 00H,20371
07/6/2020 23H,20822
07/6/2020 22H,21030
07/6/2020 21H,21222
07/6/2020 20H,21300
07/6/2020 19H,21322
07/6/2020 18H,21182
07/6/2020 17H,20410
07/6/2020 16H,19196
07/6/2020 15H,17864
07/6/2020 14H,16412
07/6/2020 13H,14965
07/6/2020 12H,13783
07/6/2020 11H,12803
07/6/2020 10H,12377
07/6/2020 09H,11983
07/6/2020 08H,12121
07/6/2020 07H,12461
07/6/2020 06H,13012
07/6/2020 05H,13941
07/6/2020 04H,14981
07/6/2020 03H,16336
07/6/2020 02H,17397
07/6/2020 01H,18031
07/6/2020 00H,18849
07/5/2020 23H,19376
07/5/2020 22H,19534
07/5/2020 21H,19377
07/5/2020 20H,19271
07/5/2020 19H,18922
07/5/2020 18H,18369
07/5/2020 17H,17526
07/5/2020 16H,16428
07/5/2020 15H,14957
07/5/2020 14H,13516
07/5/2020 13H,12177
07/5/2020 12H,11032
07/5/2020 11H,10717
07/5/2020 10H,10878
07/5/2020 09H,10950
07/5/2020 08H,11358
07/5/2020 07H,11810
07/5/2020 06H,12493
07/5/2020 05H,13341
07/5/2020 04H,14194
07/5/2020 03H,15184
07/5/2020 02H,15905
07/5/2020 01H,16620
07/5/2020 00H,17475
07/4/2020 23H,18111
07/4/2020 22H,18642
07/4/2020 21H,18994
07/4/2020 20H,18932
07/4/2020 19H,18739
07/4/2020 18H,18377
07/4/2020 17H,17797
07/4/2020 16H,16864
07/4/2020 15H,15539
07/4/2020 14H,14074
07/4/2020 13H,12568
07/4/2020 12H,11420
07/4/2020 11H,10948
07/4/2020 10H,11140
07/4/2020 09H,11253
07/4/2020 08H,11482
07/4/2020 07H,11809
07/4/2020 06H,12576
07/4/2020 05H,13591
07/4/2020 04H,14767
07/4/2020 03H,15976
07/4/2020 02H,17042
07/4/2020 01H,17737
07/4/2020 00H,18652
07/3/2020 23H,19230
07/3/2020 22H,19475
07/3/2020 21H,19334
07/3/2020 20H,19045
07/3/2020 19H,18602
07/3/2020 18H,18118
07/3/2020 17H,17517
07/3/2020 16H,16690
07/3/2020 15H,15518
07/3/2020 14H,14186
07/3/2020 13H,12858
07/3/2020 12H,11866
07/3/2020 11H,11340
07/3/2020 10H,11294
07/3/2020 09H,11240
07/3/2020 08H,11512
07/3/2020 07H,12027
07/3/2020 06H,12689
07/3/2020 05H,13641
07/3/2020 04H,14853
07/3/2020 03H,16192
07/3/2020 02H,17346
07/3/2020 01H,18079
07/3/2020 00H,19122
07/2/2020 23H,19583
07/2/2020 22H,19639
07/2/2020 21H,19532
07/2/2020 20H,19280
07/2/2020 19H,19184
07/2/2020 18H,18768
07/2/2020 17H,18186
07/2/2020 16H,17438
07/2/2020 15H,16419
07/2/2020 14H,15278
07/2/2020 13H,14148
07/2/2020 12H,13165
07/2/2020 11H,12374
07/2/2020 10H,11882
07/2/2020 09H,11707
07/2/2020 08H,11741
07/2/2020 07H,12138
07/2/2020 06H,12755
07/2/2020 05H,13660
07/2/2020 04H,14796
07/2/2020 03H,16295
07/2/2020 02H,17399
07/2/2020 01H,18097
07/2/2020 00H,19016
07/1/2020 23H,19657
07/1/2020 22H,19868
07/1/2020 21H,19764
07/1/2020 20H,19629
07/1/2020 19H,19253
07/1/2020 18H,18757
07/1/2020 17H,18242
07/1/2020 16H,17387
07/1/2020 15H,16282
07/1/2020 14H,15198
07/1/2020 13H,14244
07/1/2020 12H,13307
07/1/2020 11H,12514
07/1/2020 10H,12014
07/1/2020 09H,11872
07/1/2020 08H,11906
07/1/2020 07H,12226
07/1/2020 06H,12834
07/1/2020 05H,13604
07/1/2020 04H,14678
07/1/2020 03H,16004
07/1/2020 02H,17082
07/1/2020 01H,17584
07/1/2020 00H,18333
06/30/2020 23H,19033
06/30/2020 22H,19335
06/30/2020 21H,19381
06/30/2020 20H,19302
06/30/2020 19H,19136
06/30/2020 18H,18851
06/30/2020 17H,18271
06/30/2020 16H,17363
06/30/2020 15H,16414
06/30/2020 14H,15425
06/30/2020 13H,14441
06/30/2020 12H,13623
06/30/2020 11H,12802
06/30/2020 10H,12365
06/30/2020 09H,12078
06/30/2020 08H,12239
06/30/2020 07H,12540
06/30/2020 06H,13145
06/30/2020 05H,13846
06/30/2020 04H,14925
06/30/2020 03H,16371
06/30/2020 02H,17502
06/30/2020 01H,18024
06/30/2020 00H,18750
06/29/2020 23H,19390
06/29/2020 22H,19520
06/29/2020 21H,19501
06/29/2020 20H,19410
06/29/2020 19H,19284
06/29/2020 18H,18887
06/29/2020 17H,18283
06/29/2020 16H,17307
06/29/2020 15H,16326
06/29/2020 14H,15233
06/29/2020 13H,14239
06/29/2020 12H,13185
06/29/2020 11H,12256
06/29/2020 10H,11741
06/29/2020 09H,11420
06/29/2020 08H,11415
06/29/2020 07H,11575
06/29/2020 06H,12040
06/29/2020 05H,12694
06/29/2020 04H,13545
06/29/2020 03H,14608
06/29/2020 02H,15432
06/29/2020 01H,15781
06/29/2020 00H,16271
06/28/2020 23H,16739
06/28/2020 22H,16735
06/28/2020 21H,16408
06/28/2020 20H,16211
06/28/2020 19H,15891
06/28/2020 18H,15436
06/28/2020 17H,14986
06/28/2020 16H,14332
06/28/2020 15H,13504
06/28/2020 14H,12862
06/28/2020 13H,11975
06/28/2020 12H,11148
06/28/2020 11H,10756
06/28/2020 10H,10841
06/28/2020 09H,10813
06/28/2020 08H,11034
06/28/2020 07H,11369
06/28/2020 06H,11800
06/28/2020 05H,12503
06/28/2020 04H,13318
06/28/2020 03H,14241
06/28/2020 02H,14979
06/28/2020 01H,15253
06/28/2020 00H,15761
06/27/2020 23H,16186
06/27/2020 22H,16420
06/27/2020 21H,16250
06/27/2020 20H,15791
06/27/2020 19H,15651
06/27/2020 18H,15468
06/27/2020 17H,15223
06/27/2020 16H,14915
06/27/2020 15H,14252
06/27/2020 14H,13341
06/27/2020 13H,12446
06/27/2020 12H,11642
06/27/2020 11H,11185
06/27/2020 10H,11183
06/27/2020 09H,11105
06/27/2020 08H,11198
06/27/2020 07H,11568
06/27/2020 06H,11964
06/27/2020 05H,12666
06/27/2020 04H,13683
06/27/2020 03H,14791
06/27/2020 02H,15729
06/27/2020 01H,16137
06/27/2020 00H,16698
06/26/2020 23H,17286
06/26/2020 22H,17639
06/26/2020 21H,17581
06/26/2020 20H,17674
06/26/2020 19H,17624
06/26/2020 18H,17355
06/26/2020 17H,16689
06/26/2020 16H,15933
06/26/2020 15H,15110
06/26/2020 14H,14248
06/26/2020 13H,13302
06/26/2020 12H,12348
06/26/2020 11H,11610
06/26/2020 10H,11062
06/26/2020 09H,10738
06/26/2020 08H,10778
06/26/2020 07H,11024
06/26/2020 06H,11420
06/26/2020 05H,12123
06/26/2020 04H,13044
06/26/2020 03H,14316
06/26/2020 02H,15202
06/26/2020 01H,15674
06/26/2020 00H,16411
06/25/2020 23H,16964
06/25/2020 22H,17010
06/25/2020 21H,17010
06/25/2020 20H,16753
06/25/2020 19H,16418
06/25/2020 18H,16197
06/25/2020 17H,15802
06/25/2020 16H,15247
06/25/2020 15H,14499
06/25/2020 14H,13835
06/25/2020 13H,13081
06/25/2020 12H,12322
06/25/2020 11H,11532
06/25/2020 10H,11020
06/25/2020 09H,10713
06/25/2020 08H,10689
06/25/2020 07H,10874
06/25/2020 06H,11332
06/25/2020 05H,11790
06/25/2020 04H,12682
06/25/2020 03H,13830
06/25/2020 02H,14723
06/25/2020 01H,15047
06/25/2020 00H,15710
06/24/2020 23H,16188
06/24/2020 22H,16377
06/24/2020 21H,16381
06/24/2020 20H,16115
06/24/2020 19H,16187
06/24/2020 18H,15941
06/24/2020 17H,15558
06/24/2020 16H,14984
06/24/2020 15H,14394
06/24/2020 14H,13689
06/24/2020 13H,13146
06/24/2020 12H,12518
06/24/2020 11H,11694
06/24/2020 10H,11210
06/24/2020 09H,10844
06/24/2020 08H,10852
06/24/2020 07H,10992
06/24/2020 06H,11371
06/24/2020 05H,11940
